**** BEGIN LOGGING AT Thu Nov 18 19:56:16 2010

Nov 18 19:57:01 <fcodiaz>	saludos jovenes
Nov 18 19:59:56 <emonge>	saludos
Nov 18 20:00:54 *	fcodiaz is here
Nov 18 20:00:58 <fcodiaz>	que ondas emonge 
Nov 18 20:02:31 <fcodiaz>	tenemos quorum?
Nov 18 20:05:07 <fcodiaz>	ya pasaron 5 minutos jovenes
Nov 18 20:05:10 <fcodiaz>	tenemos quorum?
Nov 18 20:05:13 <fcodiaz>	quienes estamos?
Nov 18 20:05:39 <emonge>	creo que elsimio opto por beber
Nov 18 20:05:51 <fcodiaz>	dijo que tenia que ir a lavar ropa al rio
Nov 18 20:06:00 <fcodiaz>	ping jotamjr 
Nov 18 20:06:01 <emonge>	jajaja
Nov 18 20:06:15 <emonge>	cisko dijo que iba a venir
Nov 18 20:06:16 <fcodiaz>	cmsamour, estara ocupado cambiando paniales
Nov 18 20:06:22 <emonge>	[21:05:57] srwd dice:
Nov 18 20:06:22 <emonge>	llegara al irc?
Nov 18 20:06:22 <emonge>	[21:06:07] Cisko dice:
Nov 18 20:06:23 <emonge>	yeap.. entro en unos minutos..
Nov 18 20:06:43 <fcodiaz>	vostorga, devera estar atorado en alguna trabazon en el blvd del ejercito de camino de la represa
Nov 18 20:06:58 <emonge>	ciertamente
Nov 18 20:07:10 <fcodiaz>	que dice cisko?
Nov 18 20:09:01 <fcodiaz>	emonge, como te fue con la tabla de las RDBMS?
Nov 18 20:09:15 <fcodiaz>	habia algo ya en el wikipedia verdad?
Nov 18 20:09:57 <fcodiaz>	hello?
Nov 18 20:10:54 <jotamjr>	hoy!
Nov 18 20:11:04 <fcodiaz>	jotamjr, como te va?
Nov 18 20:11:35 <jotamjr>	por ahí!
Nov 18 20:11:37 <jotamjr>	xD
Nov 18 20:11:49 <jotamjr>	demen sus gmails para pasarles el doc de Perl + Catalyst
Nov 18 20:11:56 <fcodiaz>	fcodiaz@gmail.com
Nov 18 20:12:07 <fcodiaz>	jotamjr, subelo al github de solicont
Nov 18 20:12:13 <fcodiaz>	ahi esta ya el mio
Nov 18 20:12:20 <fcodiaz>	y tu eres colaborador
Nov 18 20:13:27 <jotamjr>	a docs/ ?
Nov 18 20:13:46 <fcodiaz>	si
Nov 18 20:13:50 <jotamjr>	chivo!
Nov 18 20:13:53 <fcodiaz>	ahi puedes subirlo
Nov 18 20:14:45 <fcodiaz>	yo prepare el mio para Python
Nov 18 20:14:54 <fcodiaz>	ping elsimio 
Nov 18 20:16:07 <fcodiaz>	no se si hay suficiente quorum
Nov 18 20:16:29 <fcodiaz>	elsimio, tenia que presentar un documento para PHP
Nov 18 20:16:48 <emonge>	fcodiaz, si, de hecho puse el link en el wiki
Nov 18 20:16:58 <fcodiaz>	si lo vi
Nov 18 20:17:08 <fcodiaz>	quieres comenzar con eso, mientras vemos si aparece elsimio 
Nov 18 20:17:15 <fcodiaz>	por que el tiene el punto 2
Nov 18 20:17:17 <fcodiaz>	de la agenda
Nov 18 20:17:22 <emonge>	no esta conectado elsimio
Nov 18 20:17:28 <fcodiaz>	ping elsimio 
Nov 18 20:17:34 <emonge>	no esta en el msn
Nov 18 20:17:41 <fcodiaz>	ah ok,
Nov 18 20:17:45 <fcodiaz>	bueno veamos si aparece
Nov 18 20:18:09 <fcodiaz>	comenzamos la agenda con el punto 3 entonces
Nov 18 20:18:18 <fcodiaz>	emonge, cual es tu opinion, diagnostico
Nov 18 20:18:24 <fcodiaz>	con respecto a las RDBMS
Nov 18 20:19:08 <emonge>	fcodiaz, IMHO, creo que como apuntaba vostorga la vez pasada
Nov 18 20:19:15 <fcodiaz>	aja
Nov 18 20:19:19 <emonge>	postgresql es lo mas adecuado
Nov 18 20:19:41 <fcodiaz>	ok
Nov 18 20:19:43 <emonge>	yo en lo personal no la he usado, pero los comentarios
Nov 18 20:19:53 <emonge>	a nivel generalizado tiene mucho peso
Nov 18 20:20:04 <emonge>	y si, doy mi voto a postgresql
Nov 18 20:20:15 <fcodiaz>	si, de hecho yo en la compania donde trabaje anteiornente, como en la que estoy ahorita
Nov 18 20:20:21 <fcodiaz>	postgres es la que usamos
Nov 18 20:20:27 <fcodiaz>	y no da problemas
Nov 18 20:20:41 <fcodiaz>	asi que por mi parte esta bien
Nov 18 20:20:53 <fcodiaz>	jotamjr algun comentario al respecto?
Nov 18 20:21:35 <fcodiaz>	jotamjr?
Nov 18 20:21:42 <fcodiaz>	ping jotamjr 
